"No.","Time","Source","Destination","Protocol","Length","Info"
"229","2023-05-15 14:27:18,387644393","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"230","2023-05-15 14:27:18,391104082","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"231","2023-05-15 14:27:18,394864151","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"232","2023-05-15 14:27:18,398618674","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"233","2023-05-15 14:27:18,402336057","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"234","2023-05-15 14:27:18,406209562","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"235","2023-05-15 14:27:18,410204965","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"236","2023-05-15 14:27:18,413541305","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"237","2023-05-15 14:27:18,417738921","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"238","2023-05-15 14:27:18,421293656","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"239","2023-05-15 14:27:18,425158061","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"240","2023-05-15 14:27:18,428671246","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"241","2023-05-15 14:27:18,432624975","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"242","2023-05-15 14:27:18,436351553","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"243","2023-05-15 14:27:18,440054159","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"244","2023-05-15 14:27:18,443729518","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"245","2023-05-15 14:27:18,447146099","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"246","2023-05-15 14:27:18,450856728","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"247","2023-05-15 14:27:18,454522704","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"248","2023-05-15 14:27:18,458300205","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"249","2023-05-15 14:27:18,462211549","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"250","2023-05-15 14:27:18,466223649","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"251","2023-05-15 14:27:18,470030106","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"252","2023-05-15 14:27:18,473790738","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"253","2023-05-15 14:27:18,477500955","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"254","2023-05-15 14:27:18,481232951","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"255","2023-05-15 14:27:18,484973420","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"256","2023-05-15 14:27:18,488709232","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"257","2023-05-15 14:27:18,492171028","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"258","2023-05-15 14:27:18,495985562","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"259","2023-05-15 14:27:18,499841789","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"260","2023-05-15 14:27:18,503271628","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"261","2023-05-15 14:27:18,507231758","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"262","2023-05-15 14:27:18,510764819","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"263","2023-05-15 14:27:18,514485005","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"264","2023-05-15 14:27:18,518212851","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"265","2023-05-15 14:27:18,522223879","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"266","2023-05-15 14:27:18,526119135","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"267","2023-05-15 14:27:18,529848217","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"268","2023-05-15 14:27:18,533565979","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"269","2023-05-15 14:27:18,537326250","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"270","2023-05-15 14:27:18,541067371","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"271","2023-05-15 14:27:18,544391719","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"272","2023-05-15 14:27:18,548516886","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"273","2023-05-15 14:27:18,552240417","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"274","2023-05-15 14:27:18,555667355","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"275","2023-05-15 14:27:18,559349944","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"276","2023-05-15 14:27:18,563100391","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"277","2023-05-15 14:27:18,566761943","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"278","2023-05-15 14:27:18,570444635","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"279","2023-05-15 14:27:18,574118147","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"280","2023-05-15 14:27:18,577810496","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"281","2023-05-15 14:27:18,581679416","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"282","2023-05-15 14:27:18,585540198","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"283","2023-05-15 14:27:18,589474567","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"284","2023-05-15 14:27:18,592917513","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"285","2023-05-15 14:27:18,596639909","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"286","2023-05-15 14:27:18,600407973","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"287","2023-05-15 14:27:18,604128447","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"288","2023-05-15 14:27:18,607878916","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"289","2023-05-15 14:27:18,611919528","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"290","2023-05-15 14:27:18,615313386","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"291","2023-05-15 14:27:18,619033144","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"292","2023-05-15 14:27:18,622779502","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"293","2023-05-15 14:27:18,626503565","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"294","2023-05-15 14:27:18,628857559","10.42.0.5","10.42.0.1","SSH","222","Server: Encrypted packet (len=156)"
"295","2023-05-15 14:27:18,628857755","10.42.0.5","10.42.0.1","SSH","246","Server: Encrypted packet (len=180)"
"296","2023-05-15 14:27:18,628893958","10.42.0.1","10.42.0.5","TCP","66","34632  >  22 [ACK] Seq=1 Ack=281 Win=501 Len=0 TSval=1840659350 TSecr=3573602081"
"297","2023-05-15 14:27:18,628907499","10.42.0.1","10.42.0.5","TCP","66","34632  >  22 [ACK] Seq=1 Ack=461 Win=501 Len=0 TSval=1840659350 TSecr=3573602081"
"298","2023-05-15 14:27:18,630231076","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"299","2023-05-15 14:27:18,633948725","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"300","2023-05-15 14:27:18,637778346","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"301","2023-05-15 14:27:18,641546420","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"302","2023-05-15 14:27:18,645625917","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"303","2023-05-15 14:27:18,649086675","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"304","2023-05-15 14:27:18,652731964","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"305","2023-05-15 14:27:18,656461538","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"306","2023-05-15 14:27:18,660139788","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"307","2023-05-15 14:27:18,663966287","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"308","2023-05-15 14:27:18,667992824","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"309","2023-05-15 14:27:18,671499227","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"310","2023-05-15 14:27:18,675192723","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"311","2023-05-15 14:27:18,678915622","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"312","2023-05-15 14:27:18,682656240","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"313","2023-05-15 14:27:18,686376639","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"314","2023-05-15 14:27:18,690013805","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"315","2023-05-15 14:27:18,694099384","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"316","2023-05-15 14:27:18,697958998","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"317","2023-05-15 14:27:18,701751016","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"318","2023-05-15 14:27:18,705502540","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"319","2023-05-15 14:27:18,709240916","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"320","2023-05-15 14:27:18,713004487","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"321","2023-05-15 14:27:18,716477171","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"322","2023-05-15 14:27:18,720075972","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"323","2023-05-15 14:27:18,724141055","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"324","2023-05-15 14:27:18,727870054","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"325","2023-05-15 14:27:18,731552471","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"326","2023-05-15 14:27:18,735051189","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"327","2023-05-15 14:27:18,738783728","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"328","2023-05-15 14:27:18,742542724","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"329","2023-05-15 14:27:18,746228178","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"330","2023-05-15 14:27:18,750225077","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"331","2023-05-15 14:27:18,754180787","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"332","2023-05-15 14:27:18,757867329","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"333","2023-05-15 14:27:18,761626689","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"334","2023-05-15 14:27:18,765439906","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"335","2023-05-15 14:27:18,769123273","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"336","2023-05-15 14:27:18,772749572","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"337","2023-05-15 14:27:18,776555044","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"338","2023-05-15 14:27:18,779995706","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"339","2023-05-15 14:27:18,783999484","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"340","2023-05-15 14:27:18,787429376","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"341","2023-05-15 14:27:18,791123163","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"342","2023-05-15 14:27:18,794865372","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"343","2023-05-15 14:27:18,798610713","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"344","2023-05-15 14:27:18,802293403","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"345","2023-05-15 14:27:18,806214998","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"346","2023-05-15 14:27:18,809818994","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"347","2023-05-15 14:27:18,813990385","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"348","2023-05-15 14:27:18,817314575","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"349","2023-05-15 14:27:18,820987122","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"350","2023-05-15 14:27:18,824754930","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"351","2023-05-15 14:27:18,828883849","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"352","2023-05-15 14:27:18,832188692","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"353","2023-05-15 14:27:18,835958493","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"354","2023-05-15 14:27:18,839724845","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"355","2023-05-15 14:27:18,843468883","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"356","2023-05-15 14:27:18,847197818","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"357","2023-05-15 14:27:18,850934903","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"358","2023-05-15 14:27:18,854672761","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"359","2023-05-15 14:27:18,858384308","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"360","2023-05-15 14:27:18,862218281","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"361","2023-05-15 14:27:18,866224554","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"362","2023-05-15 14:27:18,869780704","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"363","2023-05-15 14:27:18,873789669","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"364","2023-05-15 14:27:18,877417044","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"365","2023-05-15 14:27:18,881233381","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"366","2023-05-15 14:27:18,884983656","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"367","2023-05-15 14:27:18,888732308","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"368","2023-05-15 14:27:18,892263321","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"369","2023-05-15 14:27:18,896189404","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"370","2023-05-15 14:27:18,899851627","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"371","2023-05-15 14:27:18,902843822","Raspberr_b5:9f:7c","Broadcast","ARP","60","Who has 10.42.0.1? Tell 10.42.0.71"
"372","2023-05-15 14:27:18,902878390","CeLink_1d:40:46","Raspberr_b5:9f:7c","ARP","42","10.42.0.1 is at a0:ce:c8:1d:40:46"
"373","2023-05-15 14:27:18,903268730","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"374","2023-05-15 14:27:18,907000619","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"375","2023-05-15 14:27:18,910745831","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"376","2023-05-15 14:27:18,914476753","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"377","2023-05-15 14:27:18,918208359","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"378","2023-05-15 14:27:18,922212308","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"379","2023-05-15 14:27:18,926129000","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"380","2023-05-15 14:27:18,929860814","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"381","2023-05-15 14:27:18,933598676","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"382","2023-05-15 14:27:18,937395089","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"383","2023-05-15 14:27:18,940891177","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"384","2023-05-15 14:27:18,944795422","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"385","2023-05-15 14:27:18,948543210","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"386","2023-05-15 14:27:18,952224335","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"387","2023-05-15 14:27:18,955951245","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"388","2023-05-15 14:27:18,959373236","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"389","2023-05-15 14:27:18,963112714","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"390","2023-05-15 14:27:18,966830643","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"391","2023-05-15 14:27:18,970573495","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"392","2023-05-15 14:27:18,974258590","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"393","2023-05-15 14:27:18,978226283","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"394","2023-05-15 14:27:18,982207937","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"395","2023-05-15 14:27:18,985951420","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"396","2023-05-15 14:27:18,989702314","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"397","2023-05-15 14:27:18,993439670","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"398","2023-05-15 14:27:18,997162209","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"399","2023-05-15 14:27:19,000836305","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"400","2023-05-15 14:27:19,004333874","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"401","2023-05-15 14:27:19,008369697","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"402","2023-05-15 14:27:19,012053912","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"403","2023-05-15 14:27:19,015448691","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"404","2023-05-15 14:27:19,019210940","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"405","2023-05-15 14:27:19,022939862","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"406","2023-05-15 14:27:19,026683622","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"407","2023-05-15 14:27:19,030350672","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"408","2023-05-15 14:27:19,034217448","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"409","2023-05-15 14:27:19,038228697","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"410","2023-05-15 14:27:19,042041163","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"411","2023-05-15 14:27:19,045775431","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"412","2023-05-15 14:27:19,049257886","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"413","2023-05-15 14:27:19,053212037","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"414","2023-05-15 14:27:19,056939724","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"415","2023-05-15 14:27:19,060681342","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"416","2023-05-15 14:27:19,064410621","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"417","2023-05-15 14:27:19,067764710","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"418","2023-05-15 14:27:19,071812108","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"419","2023-05-15 14:27:19,075214738","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"420","2023-05-15 14:27:19,078867411","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"421","2023-05-15 14:27:19,082547182","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"422","2023-05-15 14:27:19,086291812","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"423","2023-05-15 14:27:19,090047012","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"424","2023-05-15 14:27:19,093732664","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"425","2023-05-15 14:27:19,097679394","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"426","2023-05-15 14:27:19,101671056","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"427","2023-05-15 14:27:19,105193336","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"428","2023-05-15 14:27:19,109187479","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"429","2023-05-15 14:27:19,112908296","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"430","2023-05-15 14:27:19,116215850","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"431","2023-05-15 14:27:19,120033011","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"432","2023-05-15 14:27:19,123743853","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"433","2023-05-15 14:27:19,127453507","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"434","2023-05-15 14:27:19,131205008","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"435","2023-05-15 14:27:19,134948060","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
